sessionId,timestamp,itemId,category
10,2022-03-03T18:40:14Z,5,251
10,2022-03-03T18:40:14Z,5,251
10,2022-03-03T18:41:01Z,5,251
10,2022-03-03T18:41:01Z,5,251
10,2022-03-03T18:41:12Z,5,251
10,2022-03-03T18:41:12Z,5,251
10,2022-03-03T18:41:52Z,5,251
10,2022-03-03T18:41:52Z,5,251
11,2022-04-22T18:04:00Z,5,249
12,2022-05-03T23:05:58Z,5,341
12,2022-05-03T23:05:58Z,3,341
13,2022-04-10T08:12:49Z,5,207
15,2022-05-26T19:23:27Z,3,150
15,2022-05-26T19:23:28Z,3,150
15,2022-05-26T19:23:47Z,3,150
15,2022-05-26T19:24:03Z,3,150
15,2022-05-26T19:24:19Z,3,150
15,2022-05-26T19:25:04Z,3,150
15,2022-05-26T19:26:45Z,3,150
15,2022-05-26T19:26:45Z,3,150
15,2022-05-26T19:27:45Z,3,150
15,2022-05-26T19:27:45Z,3,150
15,2022-05-26T19:30:04Z,3,150
15,2022-05-26T19:30:04Z,3,150
15,2022-05-26T19:31:06Z,3,150
15,2022-05-26T19:31:06Z,3,150
16,2022-04-05T03:57:01Z,3,551
16,2022-04-05T03:57:01Z,3,551
16,2022-04-05T04:02:13Z,3,551
16,2022-04-05T04:05:14Z,3,527
16,2022-04-05T04:05:14Z,3,527
17,2022-05-13T12:43:38Z,3,102
17,2022-05-13T12:43:38Z,3,102
18,2022-05-26T04:57:11Z,3,16
18,2022-05-26T04:57:11Z,3,16
18,2022-05-26T04:57:34Z,3,16
18,2022-05-26T04:57:34Z,3,16
18,2022-05-26T04:57:47Z,3,16
19,2022-05-19T02:03:22Z,5,467
19,2022-05-19T02:09:17Z,5,467
19,2022-05-19T02:09:17Z,5,467
20,2022-05-19T17:24:01Z,5,386
20,2022-05-19T17:24:01Z,4,386
20,2022-05-19T17:24:30Z,5,386
20,2022-05-19T17:24:43Z,5,386
21,2022-05-17T07:36:48Z,5,446
21,2022-05-17T07:36:48Z,5,446
21,2022-05-17T07:48:57Z,4,446
21,2022-05-17T07:51:19Z,5,446
21,2022-05-17T07:51:19Z,5,446
21,2022-05-17T08:05:14Z,3,194
21,2022-05-17T08:05:14Z,3,194
21,2022-05-17T08:06:28Z,3,194
21,2022-05-17T08:06:40Z,3,194
21,2022-05-17T08:06:41Z,3,194
21,2022-05-17T08:06:44Z,3,194
21,2022-05-17T08:10:57Z,3,194
21,2022-05-17T08:13:22Z,3,194
21,2022-05-17T08:13:22Z,3,194
21,2022-05-17T08:28:44Z,5,194
21,2022-05-17T08:29:09Z,4,194
21,2022-05-17T08:29:36Z,5,194
21,2022-05-17T08:30:18Z,5,194
22,2022-03-10T05:00:23Z,3,29
22,2022-03-10T05:00:24Z,3,29
22,2022-03-10T05:00:45Z,5,29
23,2022-03-08T15:14:39Z,5,527
23,2022-03-08T15:14:55Z,5,527
24,2022-05-03T01:08:11Z,5,625
24,2022-05-03T01:08:11Z,5,625
24,2022-05-03T01:10:43Z,5,625
24,2022-05-03T01:10:43Z,5,625
24,2022-05-03T01:11:12Z,5,625
24,2022-05-03T01:11:12Z,5,625
24,2022-05-03T01:13:15Z,4,625
24,2022-05-03T01:26:56Z,5,527
24,2022-05-03T01:26:56Z,5,527
25,2022-04-24T17:27:52Z,3,527
25,2022-04-24T17:27:52Z,3,527
26,2022-05-05T17:24:40Z,4,271
26,2022-05-05T17:24:40Z,4,271
26,2022-05-05T17:25:38Z,5,271
26,2022-05-05T17:26:20Z,5,271
27,2022-05-17T01:06:24Z,4,486
27,2022-05-17T01:06:40Z,5,486
27,2022-05-17T01:06:40Z,5,486
27,2022-05-17T01:06:40Z,4,486
27,2022-05-17T01:06:40Z,4,486
27,2022-05-17T01:06:44Z,4,486
27,2022-05-17T01:07:05Z,4,486
27,2022-05-17T01:07:08Z,4,486
27,2022-05-17T01:07:09Z,4,486
27,2022-05-17T01:07:12Z,5,486
27,2022-05-17T01:07:12Z,4,486
27,2022-05-17T01:07:14Z,4,486
27,2022-05-17T01:07:28Z,5,486
27,2022-05-17T01:07:28Z,4,486
27,2022-05-17T01:07:31Z,5,486
27,2022-05-17T01:07:31Z,4,486
27,2022-05-17T01:07:37Z,4,486
27,2022-05-17T01:09:43Z,4,486
27,2022-05-17T01:09:44Z,4,486
27,2022-05-17T01:15:39Z,4,135
28,2022-04-29T22:06:10Z,3,274
28,2022-04-29T22:06:10Z,3,274
28,2022-04-29T22:06:36Z,3,274
28,2022-04-29T22:06:36Z,3,274
29,2022-04-02T23:37:23Z,5,298
29,2022-04-02T23:37:23Z,3,298
30,2022-05-02T17:15:05Z,5,551
30,2022-05-02T17:15:24Z,5,551
30,2022-05-02T17:16:12Z,5,551
30,2022-05-02T17:19:54Z,3,235
30,2022-05-02T17:20:25Z,5,235
31,2022-03-16T00:23:12Z,5,486
31,2022-03-16T00:23:12Z,5,486
32,2022-05-05T00:11:57Z,3,424
32,2022-05-05T00:11:57Z,3,424
32,2022-05-05T00:14:00Z,3,424
32,2022-05-05T00:14:00Z,3,424
32,2022-05-05T00:15:13Z,3,424
32,2022-05-05T00:15:14Z,3,424
32,2022-05-05T00:15:50Z,3,424
32,2022-05-05T00:15:50Z,3,424
32,2022-05-05T00:24:25Z,3,424
32,2022-05-05T00:24:25Z,3,424
32,2022-05-05T00:26:52Z,5,424
32,2022-05-05T00:27:37Z,5,424
32,2022-05-05T00:27:37Z,5,424
32,2022-05-05T00:27:51Z,5,424
32,2022-05-05T00:28:10Z,5,424
32,2022-05-05T00:28:10Z,4,424
32,2022-05-05T00:28:15Z,5,424
32,2022-05-05T00:28:51Z,5,424
32,2022-05-05T00:28:51Z,5,424
32,2022-05-05T00:29:28Z,5,424
32,2022-05-05T00:29:28Z,5,424
32,2022-05-05T00:32:46Z,5,424
32,2022-05-05T00:32:49Z,5,424
32,2022-05-05T00:32:58Z,5,424
32,2022-05-05T00:33:00Z,5,424
32,2022-05-05T00:33:15Z,5,424
32,2022-05-05T00:35:42Z,4,424
32,2022-05-05T00:35:42Z,4,424
32,2022-05-05T00:35:56Z,5,424
32,2022-05-05T00:35:56Z,5,424
33,2022-05-18T02:57:46Z,5,424
33,2022-05-18T02:57:46Z,5,424
33,2022-05-18T02:59:23Z,4,424
34,2022-03-30T00:15:59Z,3,316
34,2022-03-30T00:15:59Z,3,316
35,2022-04-19T21:03:43Z,5,316
35,2022-04-19T21:03:43Z,5,316
36,2022-05-03T23:35:01Z,5,424
36,2022-05-03T23:35:01Z,4,424
36,2022-05-04T00:03:28Z,5,424
36,2022-05-04T00:03:28Z,4,424
36,2022-05-04T00:29:08Z,5,424
36,2022-05-04T00:29:08Z,4,424
37,2022-05-04T01:10:48Z,5,316
37,2022-05-04T01:10:48Z,4,316
37,2022-05-04T01:11:01Z,5,316
37,2022-05-04T01:11:11Z,5,316
37,2022-05-04T01:11:15Z,5,316
37,2022-05-04T01:11:37Z,5,316
37,2022-05-04T01:11:38Z,5,316
37,2022-05-04T01:11:38Z,4,316
37,2022-05-04T01:11:53Z,5,316
37,2022-05-04T01:11:55Z,5,316
37,2022-05-04T01:11:55Z,4,316
37,2022-05-04T01:11:57Z,5,316
37,2022-05-04T01:11:58Z,5,316
37,2022-05-04T01:11:58Z,4,316
38,2022-04-11T16:08:01Z,3,78
38,2022-04-11T16:08:01Z,3,78
39,2022-03-23T00:08:50Z,3,381
39,2022-03-23T00:08:50Z,3,381
39,2022-03-23T00:10:53Z,3,381
39,2022-03-23T00:10:54Z,3,381
39,2022-03-23T00:14:17Z,5,381
39,2022-03-23T00:22:44Z,3,381
39,2022-03-23T00:22:44Z,3,381
39,2022-03-23T00:23:31Z,3,381
39,2022-03-23T00:23:31Z,3,381
39,2022-03-23T00:24:13Z,3,381
39,2022-03-23T00:24:13Z,3,381
39,2022-03-23T00:28:05Z,5,381
39,2022-03-23T00:28:05Z,3,381
40,2022-04-15T23:14:55Z,3,92
40,2022-04-15T23:14:55Z,3,92
41,2022-03-29T01:24:31Z,5,530
41,2022-03-29T01:24:31Z,3,530
42,2022-05-13T02:28:13Z,3,604
42,2022-05-13T02:28:13Z,3,604
44,2022-05-21T23:39:29Z,3,578
44,2022-05-21T23:39:29Z,3,578
45,2022-04-09T07:03:32Z,5,46
45,2022-04-09T07:03:32Z,5,46
46,2022-04-16T07:04:36Z,4,471
46,2022-04-16T07:04:44Z,4,471
46,2022-04-16T07:04:47Z,5,471
46,2022-04-16T07:04:52Z,4,471
46,2022-04-16T07:05:04Z,4,471
46,2022-04-16T07:05:47Z,5,471
46,2022-04-16T07:05:47Z,4,471
46,2022-04-16T07:06:02Z,5,471
46,2022-04-16T07:06:02Z,4,471
46,2022-04-16T07:06:06Z,5,471
46,2022-04-16T07:06:15Z,5,471
46,2022-04-16T07:06:15Z,4,471
46,2022-04-16T07:06:22Z,5,471
46,2022-04-16T07:07:55Z,4,604
46,2022-04-16T07:07:59Z,4,604
46,2022-04-16T07:08:00Z,5,604
46,2022-04-16T07:08:00Z,5,604
46,2022-04-16T07:08:02Z,5,604
46,2022-04-16T07:08:02Z,4,604
46,2022-04-16T07:08:03Z,5,604
46,2022-04-16T07:08:05Z,5,604
46,2022-04-16T07:08:05Z,4,604
46,2022-04-16T07:08:06Z,4,604
46,2022-04-16T07:09:36Z,5,471
46,2022-04-16T07:09:36Z,5,471
47,2022-05-17T23:33:18Z,5,486
47,2022-05-17T23:33:49Z,5,486
47,2022-05-17T23:34:12Z,5,486
47,2022-05-17T23:34:21Z,5,486
47,2022-05-17T23:34:21Z,4,486
47,2022-05-17T23:36:19Z,5,486
47,2022-05-17T23:36:19Z,5,486
48,2022-05-13T16:29:53Z,5,277
50,2022-03-06T02:29:09Z,5,105
50,2022-03-06T02:29:09Z,5,105
51,2022-03-20T18:23:02Z,3,343
51,2022-03-20T18:23:02Z,3,343
51,2022-03-20T18:23:18Z,3,343
51,2022-03-20T18:23:18Z,3,343
51,2022-03-20T18:23:31Z,3,343
51,2022-03-20T18:23:31Z,3,343
51,2022-03-20T18:23:45Z,3,343
51,2022-03-20T18:23:45Z,3,343
51,2022-03-20T18:23:57Z,3,343
51,2022-03-20T18:23:57Z,3,343
51,2022-03-20T18:24:09Z,3,343
51,2022-03-20T18:24:09Z,3,343
51,2022-03-20T18:24:19Z,3,343
51,2022-03-20T18:24:19Z,3,343
51,2022-03-20T18:24:48Z,3,343
51,2022-03-20T18:24:48Z,3,343
52,2022-05-31T19:01:48Z,3,408
52,2022-05-31T19:01:48Z,3,408
53,2022-05-31T03:09:54Z,5,117
53,2022-05-31T03:09:54Z,5,117
55,2022-04-17T11:59:36Z,5,71
55,2022-04-17T11:59:36Z,4,71
55,2022-04-17T12:03:38Z,3,71
55,2022-04-17T12:03:38Z,3,71
55,2022-04-17T12:03:59Z,3,71
55,2022-04-17T12:03:59Z,3,71
55,2022-04-17T12:04:26Z,3,71
55,2022-04-17T12:04:26Z,3,71
55,2022-04-17T12:04:59Z,3,71
55,2022-04-17T12:04:59Z,3,71
55,2022-04-17T12:10:21Z,5,71
55,2022-04-17T12:10:22Z,5,71
55,2022-04-17T12:14:07Z,5,486
55,2022-04-17T12:14:07Z,4,486
55,2022-04-17T12:14:42Z,5,486
56,2022-05-22T12:34:41Z,5,499
56,2022-05-22T12:36:24Z,3,499
56,2022-05-22T12:36:24Z,3,499
56,2022-05-22T12:45:28Z,5,499
57,2022-05-24T21:41:47Z,5,499
57,2022-05-24T21:41:47Z,4,499
57,2022-05-24T21:42:13Z,5,499
58,2022-05-10T18:03:59Z,3,387
58,2022-05-10T18:03:59Z,3,387
59,2022-04-07T20:27:33Z,3,424
59,2022-04-07T20:27:33Z,3,424
59,2022-04-07T20:27:58Z,3,424
59,2022-04-07T20:27:58Z,3,424
59,2022-04-07T20:28:13Z,3,424
59,2022-04-07T20:28:13Z,3,424
59,2022-04-07T20:29:24Z,5,424
59,2022-04-07T20:29:37Z,5,424
59,2022-04-07T20:29:37Z,4,424
59,2022-04-07T20:29:44Z,5,424
59,2022-04-07T20:29:50Z,5,424
59,2022-04-07T20:29:53Z,5,424
59,2022-04-07T20:29:53Z,4,424
59,2022-04-07T20:30:09Z,5,424
59,2022-04-07T20:30:09Z,4,424
59,2022-04-07T20:30:22Z,5,424
59,2022-04-07T20:30:22Z,4,424
59,2022-04-07T20:58:11Z,4,424
59,2022-04-07T20:58:11Z,4,424
60,2022-05-09T19:59:08Z,5,416
60,2022-05-09T19:59:08Z,4,416
62,2022-05-11T03:31:44Z,5,174
62,2022-05-11T03:31:44Z,5,174
62,2022-05-11T03:33:05Z,5,174
62,2022-05-11T03:33:33Z,5,174
62,2022-05-11T03:34:11Z,5,174
62,2022-05-11T03:34:11Z,5,174
62,2022-05-11T03:34:35Z,5,174
62,2022-05-11T03:34:35Z,4,174
62,2022-05-11T03:34:50Z,5,174
62,2022-05-11T03:35:15Z,5,174
62,2022-05-11T03:35:15Z,4,174
62,2022-05-11T03:35:35Z,5,174
62,2022-05-11T03:35:46Z,5,174
62,2022-05-11T03:35:46Z,4,174
62,2022-05-11T03:36:14Z,5,174
62,2022-05-11T03:36:14Z,4,174
62,2022-05-11T03:36:25Z,5,174
62,2022-05-11T03:36:25Z,4,174
62,2022-05-11T03:36:36Z,5,174
62,2022-05-11T03:36:36Z,4,174
62,2022-05-11T03:36:38Z,5,174
62,2022-05-11T03:36:39Z,5,174
62,2022-05-11T03:36:39Z,4,174
63,2022-04-04T04:46:26Z,5,318
65,2022-04-18T00:46:31Z,5,249
66,2022-03-29T19:32:11Z,3,408
66,2022-03-29T19:32:11Z,3,408
66,2022-03-29T19:33:32Z,3,408
67,2022-04-28T15:19:06Z,5,542
67,2022-04-28T15:19:06Z,5,542
67,2022-04-28T15:19:27Z,5,542
67,2022-04-28T15:19:30Z,5,542
68,2022-04-21T18:17:58Z,5,79
68,2022-04-21T18:17:58Z,3,79
68,2022-04-21T18:20:51Z,5,79
68,2022-04-21T18:20:51Z,3,79
68,2022-04-21T18:23:42Z,3,79
69,2022-05-19T18:00:15Z,5,79
69,2022-05-19T18:00:15Z,4,79
69,2022-05-19T18:00:43Z,5,79
69,2022-05-19T18:00:52Z,5,79
69,2022-05-19T18:01:07Z,5,79
69,2022-05-19T18:01:17Z,5,79
69,2022-05-19T18:01:30Z,5,79
70,2022-05-17T02:32:03Z,3,249
70,2022-05-17T02:32:13Z,3,249
70,2022-05-17T02:35:10Z,5,249
71,2022-04-11T15:19:50Z,5,311
71,2022-04-11T15:19:50Z,5,311
71,2022-04-11T15:20:29Z,5,311
71,2022-04-11T15:20:29Z,5,311
73,2022-03-06T22:28:13Z,5,316
73,2022-03-06T22:30:25Z,3,316
73,2022-03-06T22:30:25Z,3,316
73,2022-03-06T22:33:05Z,5,316
73,2022-03-06T22:33:05Z,3,316
74,2022-04-11T02:32:12Z,5,335
74,2022-04-11T02:32:12Z,4,335
75,2022-03-09T15:28:06Z,3,105
75,2022-03-09T15:28:06Z,3,105
75,2022-03-09T15:33:02Z,3,105
75,2022-03-09T15:33:02Z,3,105
76,2022-04-30T21:04:13Z,4,16
76,2022-04-30T21:04:13Z,4,16
76,2022-04-30T21:04:25Z,4,16
76,2022-04-30T21:04:38Z,4,16
76,2022-04-30T21:04:45Z,4,16
76,2022-04-30T21:04:51Z,5,16
76,2022-04-30T21:05:11Z,5,16
76,2022-04-30T21:05:25Z,4,16
76,2022-04-30T21:05:51Z,5,16
76,2022-04-30T21:06:01Z,5,16
77,2022-04-29T14:17:00Z,3,224
77,2022-04-29T14:17:00Z,3,224
77,2022-04-29T14:17:20Z,3,224
78,2022-05-18T15:58:53Z,3,613
78,2022-05-18T15:58:53Z,3,613
78,2022-05-18T15:59:12Z,5,613
78,2022-05-18T15:59:12Z,5,613
78,2022-05-18T16:01:07Z,5,613
79,2022-04-08T22:39:05Z,3,13
79,2022-04-08T22:39:05Z,3,13
79,2022-04-08T22:43:42Z,5,13
79,2022-04-08T22:43:42Z,5,13
79,2022-04-08T22:44:02Z,5,13
79,2022-04-08T22:45:27Z,5,13
79,2022-04-08T22:46:07Z,4,13
80,2022-04-26T17:44:49Z,3,464
80,2022-04-26T17:44:49Z,3,464
80,2022-04-26T17:47:58Z,3,335
80,2022-04-26T17:47:58Z,3,335
80,2022-04-26T17:54:09Z,3,335
80,2022-04-26T17:54:09Z,3,335
80,2022-04-26T17:54:34Z,3,335
80,2022-04-26T17:54:34Z,3,335
80,2022-04-26T17:54:54Z,3,335
80,2022-04-26T17:54:54Z,3,335
80,2022-04-26T17:55:47Z,5,397
81,2022-03-27T05:28:20Z,3,31
82,2022-05-03T00:07:58Z,3,292
82,2022-05-03T00:07:58Z,3,292
82,2022-05-03T00:08:21Z,3,292
82,2022-05-03T00:08:21Z,3,292
82,2022-05-03T00:08:38Z,3,292
82,2022-05-03T00:08:38Z,3,292
82,2022-05-03T00:08:56Z,3,292
82,2022-05-03T00:08:56Z,3,292
82,2022-05-03T00:09:36Z,3,292
82,2022-05-03T00:09:36Z,3,292
82,2022-05-03T00:10:00Z,3,292
82,2022-05-03T00:10:00Z,3,292
82,2022-05-03T00:10:07Z,3,292
82,2022-05-03T00:10:07Z,3,292
82,2022-05-03T00:10:09Z,3,292
82,2022-05-03T00:10:09Z,3,292
82,2022-05-03T00:10:11Z,3,292
82,2022-05-03T00:10:11Z,3,292
82,2022-05-03T00:10:12Z,3,292
82,2022-05-03T00:10:12Z,3,292
82,2022-05-03T00:11:56Z,3,22
82,2022-05-03T00:11:56Z,3,22
82,2022-05-03T00:12:37Z,3,22
82,2022-05-03T00:12:37Z,3,22
82,2022-05-03T00:14:53Z,5,480
82,2022-05-03T00:14:53Z,3,480
82,2022-05-03T00:15:21Z,5,480
82,2022-05-03T00:15:21Z,3,480
82,2022-05-03T00:15:27Z,3,480
82,2022-05-03T00:15:27Z,4,480
82,2022-05-03T00:15:32Z,3,480
82,2022-05-03T00:15:32Z,4,480
82,2022-05-03T00:15:36Z,3,480
82,2022-05-03T00:15:36Z,4,480
82,2022-05-03T00:15:39Z,5,480
82,2022-05-03T00:15:39Z,3,480
82,2022-05-03T00:15:40Z,3,480
82,2022-05-03T00:15:40Z,4,480
82,2022-05-03T00:15:42Z,3,480
82,2022-05-03T00:15:42Z,4,480
82,2022-05-03T00:15:49Z,3,480
82,2022-05-03T00:15:49Z,4,480
82,2022-05-03T00:15:50Z,5,480
82,2022-05-03T00:15:50Z,3,480
82,2022-05-03T00:15:52Z,3,480
82,2022-05-03T00:15:52Z,4,480
82,2022-05-03T00:15:54Z,5,480
82,2022-05-03T00:15:54Z,3,480
82,2022-05-03T00:15:58Z,3,480
82,2022-05-03T00:15:58Z,4,480
82,2022-05-03T00:15:59Z,3,480
82,2022-05-03T00:15:59Z,4,480
82,2022-05-03T00:16:02Z,5,480
82,2022-05-03T00:16:02Z,3,480
82,2022-05-03T00:16:12Z,3,480
82,2022-05-03T00:16:12Z,4,480
82,2022-05-03T00:16:15Z,3,480
82,2022-05-03T00:16:15Z,4,480
82,2022-05-03T00:16:16Z,3,480
82,2022-05-03T00:16:16Z,4,480
82,2022-05-03T00:16:18Z,5,480
82,2022-05-03T00:16:18Z,3,480
82,2022-05-03T00:16:20Z,3,480
82,2022-05-03T00:16:20Z,4,480
82,2022-05-03T00:16:22Z,3,480
82,2022-05-03T00:16:22Z,4,480
82,2022-05-03T00:16:24Z,3,480
82,2022-05-03T00:16:24Z,4,480
82,2022-05-03T00:16:40Z,3,480
82,2022-05-03T00:16:40Z,4,480
82,2022-05-03T00:16:43Z,5,480
82,2022-05-03T00:16:43Z,3,480
82,2022-05-03T00:16:46Z,3,480
82,2022-05-03T00:16:46Z,4,480
82,2022-05-03T00:16:47Z,5,480
82,2022-05-03T00:16:47Z,3,480
82,2022-05-03T00:16:49Z,5,480
82,2022-05-03T00:16:49Z,3,480
82,2022-05-03T00:16:50Z,5,480
82,2022-05-03T00:16:50Z,3,480
82,2022-05-03T00:16:51Z,3,480
82,2022-05-03T00:16:51Z,4,480
82,2022-05-03T00:16:53Z,3,480
82,2022-05-03T00:16:53Z,4,480
82,2022-05-03T00:17:05Z,3,480
82,2022-05-03T00:17:05Z,4,480
82,2022-05-03T00:17:11Z,5,480
82,2022-05-03T00:17:11Z,3,480
82,2022-05-03T00:17:17Z,3,480
82,2022-05-03T00:17:17Z,4,480
82,2022-05-03T00:17:19Z,3,480
82,2022-05-03T00:17:19Z,4,480
82,2022-05-03T00:17:21Z,3,480
82,2022-05-03T00:17:21Z,4,480
83,2022-03-24T23:09:34Z,3,464
83,2022-03-24T23:09:34Z,3,464
83,2022-03-24T23:10:21Z,3,464
83,2022-03-24T23:10:21Z,3,464
83,2022-03-24T23:17:21Z,3,464
83,2022-03-24T23:17:21Z,3,464
83,2022-03-24T23:21:33Z,3,464
83,2022-03-24T23:21:33Z,4,464
84,2022-05-09T20:51:14Z,3,147
84,2022-05-09T20:51:14Z,3,147
84,2022-05-09T20:51:59Z,3,147
84,2022-05-09T20:52:24Z,3,147
84,2022-05-09T20:53:33Z,3,335
84,2022-05-09T20:53:33Z,3,335
84,2022-05-09T20:54:40Z,3,335
84,2022-05-09T20:54:40Z,3,335
85,2022-05-10T17:27:57Z,5,176
85,2022-05-10T17:27:57Z,4,176
86,2022-05-22T13:21:27Z,3,502
86,2022-05-22T13:21:27Z,3,502
87,2022-04-15T21:45:59Z,5,615
87,2022-04-15T21:45:59Z,4,615
88,2022-03-30T03:01:17Z,3,13
88,2022-03-30T03:01:17Z,3,13
89,2022-05-10T05:53:42Z,3,114
89,2022-05-10T05:53:42Z,3,114
89,2022-05-10T05:54:37Z,3,114
89,2022-05-10T05:54:37Z,3,114
89,2022-05-10T05:54:57Z,3,114
89,2022-05-10T05:54:57Z,3,114
90,2022-04-21T21:44:26Z,5,471
90,2022-04-21T21:44:26Z,5,471
90,2022-04-21T21:45:00Z,5,471
90,2022-04-21T21:46:25Z,3,29
90,2022-04-21T21:46:25Z,3,29
90,2022-04-21T21:49:03Z,5,527
90,2022-04-21T21:49:03Z,5,527
90,2022-04-21T21:50:01Z,5,527
90,2022-04-21T21:52:08Z,5,527
90,2022-04-21T21:52:09Z,5,527
91,2022-03-14T02:31:17Z,5,578
91,2022-03-14T02:31:40Z,5,578
91,2022-03-14T02:31:40Z,4,578
92,2022-05-17T02:40:30Z,5,464
92,2022-05-17T02:43:00Z,5,464
92,2022-05-17T02:44:04Z,5,464
92,2022-05-17T02:45:29Z,5,464
92,2022-05-17T02:45:35Z,5,464
92,2022-05-17T02:46:23Z,5,464
92,2022-05-17T02:46:23Z,4,464
92,2022-05-17T02:46:41Z,5,464
92,2022-05-17T02:47:51Z,5,464
92,2022-05-17T02:47:51Z,4,464
92,2022-05-17T02:48:25Z,5,464
92,2022-05-17T02:48:25Z,4,464
92,2022-05-17T02:48:51Z,5,464
92,2022-05-17T02:49:21Z,5,464
92,2022-05-17T02:49:21Z,4,464
92,2022-05-17T02:49:39Z,5,464
92,2022-05-17T02:49:39Z,4,464
92,2022-05-17T02:49:42Z,5,464
92,2022-05-17T02:50:27Z,5,464
92,2022-05-17T02:50:52Z,5,464
92,2022-05-17T02:51:12Z,5,464
92,2022-05-17T02:51:12Z,4,464
92,2022-05-17T02:51:50Z,5,464
92,2022-05-17T02:51:50Z,4,464
92,2022-05-17T02:52:19Z,5,464
92,2022-05-17T02:52:41Z,5,464
92,2022-05-17T02:52:41Z,4,464
92,2022-05-17T02:54:10Z,5,464
92,2022-05-17T02:54:10Z,4,464
92,2022-05-17T02:54:53Z,4,464
92,2022-05-17T02:55:21Z,5,464
92,2022-05-17T02:55:35Z,4,464
92,2022-05-17T02:55:38Z,5,464
92,2022-05-17T02:55:40Z,5,464
92,2022-05-17T02:55:42Z,5,464
92,2022-05-17T02:55:43Z,5,464
92,2022-05-17T02:55:53Z,5,464
92,2022-05-17T02:56:04Z,4,464
92,2022-05-17T02:56:28Z,5,464
92,2022-05-17T02:56:28Z,5,464
92,2022-05-17T02:56:40Z,5,464
92,2022-05-17T02:57:30Z,4,464
92,2022-05-17T02:57:45Z,4,464
92,2022-05-17T02:58:08Z,5,464
92,2022-05-17T02:58:29Z,5,464
92,2022-05-17T02:58:54Z,5,464
92,2022-05-17T02:59:12Z,4,464
92,2022-05-17T02:59:24Z,5,464
92,2022-05-17T02:59:45Z,5,464
92,2022-05-17T03:00:38Z,4,464
92,2022-05-17T03:01:25Z,5,464
92,2022-05-17T03:01:34Z,5,464
92,2022-05-17T03:02:04Z,4,464
92,2022-05-17T03:02:07Z,5,464
92,2022-05-17T03:02:23Z,4,464
92,2022-05-17T03:02:44Z,5,464
93,2022-05-13T18:30:07Z,5,425
93,2022-05-13T18:30:07Z,4,425
93,2022-05-13T18:35:49Z,5,425
93,2022-05-13T18:35:49Z,4,425
93,2022-05-13T18:37:11Z,3,425
93,2022-05-13T18:37:11Z,3,425
94,2022-05-14T03:18:37Z,3,495
94,2022-05-14T03:18:38Z,3,495
94,2022-05-14T03:19:31Z,3,495
94,2022-05-14T03:19:31Z,3,495
94,2022-05-14T03:20:22Z,3,495
94,2022-05-14T03:20:22Z,3,495
94,2022-05-14T03:21:21Z,3,495
94,2022-05-14T03:21:23Z,3,495
94,2022-05-14T03:21:25Z,3,495
95,2022-05-24T17:30:46Z,3,362
95,2022-05-24T17:30:46Z,3,362
95,2022-05-24T17:31:27Z,3,362
95,2022-05-24T17:31:27Z,3,362
96,2022-05-24T18:26:06Z,3,362
96,2022-05-24T18:26:06Z,3,362
97,2022-05-09T21:58:10Z,5,486
97,2022-05-09T21:59:08Z,4,486
97,2022-05-09T21:59:22Z,4,486
